id,filename,heading,mapped_categories,start_page,end_page,heading_name,heading_number,section
872,872_proj_desc_872_17_may_2012.pdf,3.1. Data and Parameters Available at Validation:,baseline_analysis,25,36,3.1. Data and Parameters Available at Validation:,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.2. Data and Parameters Monitored,additional_analysis,36,51,3.2. Data and Parameters Monitored,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.2. Data and Parameters Monitored,baseline_analysis,36,51,3.2. Data and Parameters Monitored,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.2. Data and Parameters Monitored,natural_catastrophe_climate_change,36,51,3.2. Data and Parameters Monitored,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.3. Description of the Monitoring Plan,ghg_emission_reduction,51,57,3.3. Description of the Monitoring Plan,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.3. Description of the Monitoring Plan,additional_analysis,51,57,3.3. Description of the Monitoring Plan,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.3. Description of the Monitoring Plan,baseline_analysis,51,57,3.3. Description of the Monitoring Plan,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.3. Description of the Monitoring Plan,leakage_analysis,51,57,3.3. Description of the Monitoring Plan,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.4. Ex-Post Calculations of Carbon Stocks,ghg_emission_reduction,57,60,3.4. Ex-Post Calculations of Carbon Stocks,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.4. Ex-Post Calculations of Carbon Stocks,project_proponent,57,60,3.4. Ex-Post Calculations of Carbon Stocks,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.4. Ex-Post Calculations of Carbon Stocks,project_summary,57,60,3.4. Ex-Post Calculations of Carbon Stocks,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.4. Ex-Post Calculations of Carbon Stocks,additional_analysis,57,60,3.4. Ex-Post Calculations of Carbon Stocks,0,0
872,872_proj_desc_872_17_may_2012.pdf,3.4. Ex-Post Calculations of Carbon Stocks,baseline_analysis,57,60,3.4. Ex-Post Calculations of Carbon Stocks,0,0
872,872_proj_desc_872_17_may_2012.pdf,"4.5. If changes in model assumptions or parameters are made, the baseline scenario (from the next",ghg_emission_reduction,60,60,"4.5. If changes in model assumptions or parameters are made, the baseline scenario (from the next",0,0
872,872_proj_desc_872_17_may_2012.pdf,"4.5. If changes in model assumptions or parameters are made, the baseline scenario (from the next",baseline_analysis,60,60,"4.5. If changes in model assumptions or parameters are made, the baseline scenario (from the next",0,0
872,872_proj_desc_872_17_may_2012.pdf,4.1. Baseline Emissions,ghg_emission_reduction,60,73,4.1. Baseline Emissions,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.1. Baseline Emissions,baseline_analysis,60,73,4.1. Baseline Emissions,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.2. Project Emissions,ghg_emission_reduction,73,83,4.2. Project Emissions,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.2. Project Emissions,baseline_analysis,73,83,4.2. Project Emissions,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.3. Leakage,leakage_analysis,83,88,4.3. Leakage,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.4. Net GHG Emission Reductions and Removals,ghg_emission_reduction,88,93,4.4. Net GHG Emission Reductions and Removals,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.4. Net GHG Emission Reductions and Removals,leakage_analysis,88,93,4.4. Net GHG Emission Reductions and Removals,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.5. Calculation of the Uncertainty Factor,other_entities,93,97,4.5. Calculation of the Uncertainty Factor,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.5. Calculation of the Uncertainty Factor,baseline_analysis,93,97,4.5. Calculation of the Uncertainty Factor,0,0
872,872_proj_desc_872_17_may_2012.pdf,4.5. Calculation of the Uncertainty Factor,leakage_analysis,93,97,4.5. Calculation of the Uncertainty Factor,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.1. Proof of Title:,ghg_emission_reduction,97,104,7.1. Proof of Title:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.1. Proof of Title:,other_entities,97,104,7.1. Proof of Title:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.1. Proof of Title:,project_proponent,97,104,7.1. Proof of Title:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.1. Proof of Title:,standard,97,104,7.1. Proof of Title:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.1. Proof of Title:,baseline_analysis,97,104,7.1. Proof of Title:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.1. Proof of Title:,project_size,97,104,7.1. Proof of Title:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.1. Proof of Title:,leakage_analysis,97,104,7.1. Proof of Title:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.2. Emissions Trading Program:,ghg_emission_reduction,104,159,7.2. Emissions Trading Program:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.2. Emissions Trading Program:,other_entities,104,159,7.2. Emissions Trading Program:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.2. Emissions Trading Program:,project_proponent,104,159,7.2. Emissions Trading Program:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.2. Emissions Trading Program:,baseline_analysis,104,159,7.2. Emissions Trading Program:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.2. Emissions Trading Program:,natural_catastrophe_climate_change,104,159,7.2. Emissions Trading Program:,0,0
872,872_proj_desc_872_17_may_2012.pdf,7.2. Emissions Trading Program:,leakage_analysis,104,159,7.2. Emissions Trading Program:,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,First Section,ghg_emission_reduction,1,2,First Section,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,First Section,project_start_date,1,2,First Section,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,First Section,project_proponent,1,2,First Section,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,First Section,project_location,1,2,First Section,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.1 Summary Description of the Project,project_title,2,2,Summary Description of the Project,1.1,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.1 Summary Description of the Project,ghg_emission_reduction,2,2,Summary Description of the Project,1.1,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.1 Summary Description of the Project,project_summary,2,2,Summary Description of the Project,1.1,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.1 Summary Description of the Project,project_location,2,2,Summary Description of the Project,1.1,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.1 Summary Description of the Project,project_country,2,2,Summary Description of the Project,1.1,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.2 Sectoral Scope and Project Type,project_size,2,2,Sectoral Scope and Project Type,1.2,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.3 Project Proponent,project_proponent,2,3,Project Proponent,1.3,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.4 Other Entities Involved in the Project,other_entities,3,3,Other Entities Involved in the Project,1.4,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.5 Project Start Date,project_start_date,3,3,Project Start Date,1.5,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.6 Project Crediting Period,ghg_emission_reduction,3,3,Project Crediting Period,1.6,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.6 Project Crediting Period,project_start_date,3,3,Project Crediting Period,1.6,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.6 Project Crediting Period,project_lifetime,3,3,Project Crediting Period,1.6,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.7 Project Scale and Estimated GHG Emission Reductions or Removals,ghg_emission_reduction,3,4,Project Scale and Estimated GHG Emission Reductions or Removals,1.7,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.8 Description of the Project Activity,ghg_emission_reduction,4,5,Description of the Project Activity,1.8,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.8 Description of the Project Activity,baseline_analysis,4,5,Description of the Project Activity,1.8,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.8 Description of the Project Activity,project_size,4,5,Description of the Project Activity,1.8,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.8 Description of the Project Activity,additional_analysis,4,5,Description of the Project Activity,1.8,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.9 Project Location,project_location,5,5,Project Location,1.9,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.10 Conditions Prior to Project Initiation,baseline_analysis,5,6,Conditions Prior to Project Initiation,1.10,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.10 Conditions Prior to Project Initiation,project_location,5,6,Conditions Prior to Project Initiation,1.10,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory Frameworks",compliance_with_laws_and_regulations,6,7,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.11,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.1 Right of Use,ghg_emission_reduction,7,7,1.12.1 Right of Use,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits,ghg_emission_reduction,7,7,1.12.2 Emissions Trading Programs and Other Binding Limits,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.3 Other Forms of Environmental Credit,ghg_emission_reduction,7,7,1.12.3 Other Forms of Environmental Credit,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_title,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,other_entities,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_proponent,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_start_date,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_summary,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,leakage_analysis,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,ghg_emission_reduction,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,date_issue_of_project,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,standard,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_size,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_location,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_country,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,version_of_file,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,expected_first_vintage_of_credit_issuance,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,additional_analysis,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,project_lifetime,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,baseline_analysis,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.4 Participation under Other GHG Programs,natural_catastrophe_climate_change,7,7,1.12.4 Participation under Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.5 Projects Rejected by Other GHG Programs,project_title,7,8,1.12.5 Projects Rejected by Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.12.5 Projects Rejected by Other GHG Programs,version_of_file,7,8,1.12.5 Projects Rejected by Other GHG Programs,0,0
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,1.13 Additional Information Relevant to the Project,leakage_analysis,8,8,Additional Information Relevant to the Project,1.13,1
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.1 Title and Reference of Methodology,leakage_analysis,8,9,Title and Reference of Methodology,2.1,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.2 Applicability of Methodology,leakage_analysis,9,10,Applicability of Methodology,2.2,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.3 Project Boundary,leakage_analysis,10,15,Project Boundary,2.3,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.4 Baseline Scenario,baseline_analysis,15,16,Baseline Scenario,2.4,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.5 Additionality,additional_analysis,16,17,Additionality,2.5,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.5 Additionality,baseline_analysis,16,17,Additionality,2.5,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.5 Additionality,leakage_analysis,16,17,Additionality,2.5,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.6 Methodology Deviations,ghg_emission_reduction,17,19,Methodology Deviations,2.6,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,2.6 Methodology Deviations,leakage_analysis,17,19,Methodology Deviations,2.6,2
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,3.1 Baseline Emissions,ghg_emission_reduction,19,19,Baseline Emissions,3.1,3
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,3.1 Baseline Emissions,baseline_analysis,19,19,Baseline Emissions,3.1,3
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,3.2 Project Emissions,ghg_emission_reduction,19,21,Project Emissions,3.2,3
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,3.2 Project Emissions,baseline_analysis,19,21,Project Emissions,3.2,3
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,3.3 Leakage,leakage_analysis,21,25,Leakage,3.3,3
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,3.4 Net GHG Emission Reductions and Removals,ghg_emission_reduction,25,26,Net GHG Emission Reductions and Removals,3.4,3
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,4.1 Data and Parameters Available at Validation,ghg_emission_reduction,26,28,Data and Parameters Available at Validation,4.1,4
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,4.1 Data and Parameters Available at Validation,baseline_analysis,26,28,Data and Parameters Available at Validation,4.1,4
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,4.2 Data and Parameters Monitored,ghg_emission_reduction,28,37,Data and Parameters Monitored,4.2,4
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,4.2 Data and Parameters Monitored,baseline_analysis,28,37,Data and Parameters Monitored,4.2,4
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,4.2 Data and Parameters Monitored,leakage_analysis,28,37,Data and Parameters Monitored,4.2,4
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,4.3 Monitoring Plan,ghg_emission_reduction,37,41,Monitoring Plan,4.3,4
1386,1386_vcs_project_description_recast_louisville_v2_7_final.pdf,4.3 Monitoring Plan,leakage_analysis,37,41,Monitoring Plan,4.3,4
2757,2757_2757-pdd_ahmedabad_(clean).pdf,First Section,ghg_emission_reduction,1,3,First Section,0,0
2757,2757_2757-pdd_ahmedabad_(clean).pdf,First Section,project_start_date,1,3,First Section,0,0
2757,2757_2757-pdd_ahmedabad_(clean).pdf,First Section,project_proponent,1,3,First Section,0,0
2757,2757_2757-pdd_ahmedabad_(clean).pdf,First Section,project_location,1,3,First Section,0,0
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.1 Summary Description of the Project,ghg_emission_reduction,3,4,Summary Description of the Project,1.1,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.1 Summary Description of the Project,project_proponent,3,4,Summary Description of the Project,1.1,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.1 Summary Description of the Project,project_size,3,4,Summary Description of the Project,1.1,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.1 Summary Description of the Project,project_location,3,4,Summary Description of the Project,1.1,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.2 Sectoral Scope and Project Type,ghg_emission_reduction,4,4,Sectoral Scope and Project Type,1.2,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.3 Project Eligibility,ghg_emission_reduction,4,4,Project Eligibility,1.3,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.3 Project Eligibility,standard,4,4,Project Eligibility,1.3,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.4 Project Design,ghg_emission_reduction,4,5,Project Design,1.4,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.4 Project Design,standard,4,5,Project Design,1.4,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.5 Project Proponent,project_proponent,5,5,Project Proponent,1.5,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.6 Other Entities Involved in the Project,other_entities,5,6,Other Entities Involved in the Project,1.6,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.7 Ownership,other_entities,6,6,Ownership,1.7,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.8 Project Start Date,project_start_date,6,7,Project Start Date,1.8,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.9 Project Crediting Period,project_lifetime,7,7,Project Crediting Period,1.9,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.10 Project Scale and Estimated GHG Emission Reductions or Removals,ghg_emission_reduction,7,8,Project Scale and Estimated GHG Emission Reductions or Removals,1.10,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.11 Description of the Project Activity,ghg_emission_reduction,8,16,Description of the Project Activity,1.11,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.11 Description of the Project Activity,other_entities,8,16,Description of the Project Activity,1.11,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.11 Description of the Project Activity,project_proponent,8,16,Description of the Project Activity,1.11,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.12 Project Location,project_location,16,19,Project Location,1.12,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.13 Conditions Prior to Project Initiation,ghg_emission_reduction,19,26,Conditions Prior to Project Initiation,1.13,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.13 Conditions Prior to Project Initiation,natural_catastrophe_climate_change,19,26,Conditions Prior to Project Initiation,1.13,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.13 Conditions Prior to Project Initiation,project_location,19,26,Conditions Prior to Project Initiation,1.13,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",other_entities,26,27,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",project_proponent,26,27,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",ghg_emission_reduction,26,27,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",standard,26,27,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",project_location,26,27,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",project_country,26,27,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.15 Participation under Other GHG Programs,ghg_emission_reduction,27,27,Participation under Other GHG Programs,1.15,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.15 Participation under Other GHG Programs,other_entities,27,27,Participation under Other GHG Programs,1.15,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.15 Participation under Other GHG Programs,project_proponent,27,27,Participation under Other GHG Programs,1.15,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.16 Other Forms of Credit,ghg_emission_reduction,27,27,Other Forms of Credit,1.16,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.17 Additional Information Relevant to the Project,ghg_emission_reduction,27,29,Additional Information Relevant to the Project,1.17,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.17 Additional Information Relevant to the Project,leakage_analysis,27,29,Additional Information Relevant to the Project,1.17,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.17 Additional Information Relevant to the Project,additional_analysis,27,29,Additional Information Relevant to the Project,1.17,1
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.1 No Net Harm,natural_catastrophe_climate_change,29,29,No Net Harm,2.1,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.2 Local Stakeholder Consultation,additional_analysis,29,33,Local Stakeholder Consultation,2.2,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.2 Local Stakeholder Consultation,baseline_analysis,29,33,Local Stakeholder Consultation,2.2,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.2 Local Stakeholder Consultation,leakage_analysis,29,33,Local Stakeholder Consultation,2.2,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.2 Local Stakeholder Consultation,project_summary,29,33,Local Stakeholder Consultation,2.2,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.3 Environmental Impact,ghg_emission_reduction,33,33,Environmental Impact,2.3,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.3 Environmental Impact,natural_catastrophe_climate_change,33,33,Environmental Impact,2.3,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.4 Public Comments,ghg_emission_reduction,33,34,Public Comments,2.4,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.4 Public Comments,natural_catastrophe_climate_change,33,34,Public Comments,2.4,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.5 AFOLU-Specific Safeguards,ghg_emission_reduction,34,35,AFOLU-Specific Safeguards,2.5,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.5 AFOLU-Specific Safeguards,additional_analysis,34,35,AFOLU-Specific Safeguards,2.5,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,2.5 AFOLU-Specific Safeguards,natural_catastrophe_climate_change,34,35,AFOLU-Specific Safeguards,2.5,2
2757,2757_2757-pdd_ahmedabad_(clean).pdf,3.1 Title and Reference of Methodology,baseline_analysis,35,35,Title and Reference of Methodology,3.1,3
2757,2757_2757-pdd_ahmedabad_(clean).pdf,3.2 Applicability of Methodology,baseline_analysis,35,37,Applicability of Methodology,3.2,3
2757,2757_2757-pdd_ahmedabad_(clean).pdf,1.13. Such croplands under tropical conditions,baseline_analysis,37,37,1.13. Such croplands under tropical conditions,0,0
2757,2757_2757-pdd_ahmedabad_(clean).pdf,3.3 Project Boundary,baseline_analysis,37,39,Project Boundary,3.3,3
2757,2757_2757-pdd_ahmedabad_(clean).pdf,3.4 Baseline Scenario,baseline_analysis,39,41,Baseline Scenario,3.4,3
2757,2757_2757-pdd_ahmedabad_(clean).pdf,3.5 Additionality,additional_analysis,41,46,Additionality,3.5,3
2757,2757_2757-pdd_ahmedabad_(clean).pdf,3.6 Methodology Deviations,ghg_emission_reduction,46,46,Methodology Deviations,3.6,3
2757,2757_2757-pdd_ahmedabad_(clean).pdf,4.1 Baseline Emissions,ghg_emission_reduction,46,47,Baseline Emissions,4.1,4
2757,2757_2757-pdd_ahmedabad_(clean).pdf,4.2 Project Emissions,ghg_emission_reduction,47,48,Project Emissions,4.2,4
2757,2757_2757-pdd_ahmedabad_(clean).pdf,4.3 Leakage,leakage_analysis,48,49,Leakage,4.3,4
2757,2757_2757-pdd_ahmedabad_(clean).pdf,4.4 Net GHG Emission Reductions and Removals,ghg_emission_reduction,49,53,Net GHG Emission Reductions and Removals,4.4,4
2757,2757_2757-pdd_ahmedabad_(clean).pdf,5.1 Data and Parameters Available at Validation,ghg_emission_reduction,53,57,Data and Parameters Available at Validation,5.1,5
2757,2757_2757-pdd_ahmedabad_(clean).pdf,5.2 Data and Parameters Monitored,ghg_emission_reduction,57,66,Data and Parameters Monitored,5.2,5
2757,2757_2757-pdd_ahmedabad_(clean).pdf,5.2 Data and Parameters Monitored,baseline_analysis,57,66,Data and Parameters Monitored,5.2,5
2757,2757_2757-pdd_ahmedabad_(clean).pdf,5.3 Monitoring Plan,ghg_emission_reduction,66,81,Monitoring Plan,5.3,5
2757,2757_2757-pdd_ahmedabad_(clean).pdf,5.3 Monitoring Plan,baseline_analysis,66,81,Monitoring Plan,5.3,5
2757,2757_2757-pdd_ahmedabad_(clean).pdf,5.3 Monitoring Plan,additional_analysis,66,81,Monitoring Plan,5.3,5
