Day,metric_type,zone,country,Min,Max,Average,Month,Country,2021 carbon stock (million t),Norm Min,Norm Max,Norm Average,Average Score,Total Average Score,Max Score,Min Score
18 Feb,VIIRS Weekly Thermal Anomalies,America,United States,1006.0,10099.0,5289.92,2,United States,17704.7843,0.056820799562070916,0.5704107900371314,0.29878477536718706,3,1.8,2,3
25 Feb,VIIRS Weekly Thermal Anomalies,America,United States,2431.0,8425.0,4975.33,2,United States,17704.7843,0.13730751862365248,0.4758600758553156,0.28101613189379554,2,1.7,2,2
03 Mar,VIIRS Weekly Thermal Anomalies,America,United States,1438.0,14258.0,7099.5,3,United States,17704.7843,0.08122098386705565,0.8053190458807228,0.40099330665101635,3,1.8,2,3
10 Mar,VIIRS Weekly Thermal Anomalies,America,United States,4035.0,17361.0,8683.83,3,United States,17704.7843,0.22790449923753095,0.9805824067565737,0.49047928813230446,3,1.8,2,3
17 Mar,VIIRS Weekly Thermal Anomalies,America,United States,4199.0,13794.0,8499.83,3,United States,17704.7843,0.23716753216812703,0.7791114405161096,0.4800866170394406,3,1.8,2,4
24 Mar,VIIRS Weekly Thermal Anomalies,America,United States,4297.0,15091.0,9590.92,3,United States,17704.7843,0.2427027591632393,0.8523684753391771,0.54171346216288,3,1.8,2,4
31 Mar,VIIRS Weekly Thermal Anomalies,America,United States,5653.0,14637.0,9863.92,3,United States,17704.7843,0.3192922265649969,0.8267256890556978,0.5571330230778355,3,1.8,2,4
07 Apr,VIIRS Weekly Thermal Anomalies,America,United States,7071.0,18507.0,10059.83,4,United States,17704.7843,0.3993835722697847,1.0453106734545194,0.5681983936963299,3,1.8,2,4
14 Apr,VIIRS Weekly Thermal Anomalies,America,United States,5569.0,14617.0,10586.08,4,United States,17704.7843,0.3145477462834721,0.82559605089343,0.5979219978410016,3,1.8,2,4
21 Apr,VIIRS Weekly Thermal Anomalies,America,United States,4371.0,12053.0,7678.92,4,United States,17704.7843,0.2468824203636302,0.6807764384906966,0.43372005385007717,3,1.8,2,3
28 Apr,VIIRS Weekly Thermal Anomalies,America,United States,4732.0,12348.0,7058.92,4,United States,17704.7843,0.2672723891925642,0.6974386013841468,0.39870127081977497,3,1.8,2,3
05 May,VIIRS Weekly Thermal Anomalies,America,United States,4648.0,10392.0,6793.5,5,United States,17704.7843,0.2625279089110394,0.5869599891143549,0.3837098427683189,3,1.8,2,3
12 May,VIIRS Weekly Thermal Anomalies,America,United States,4278.0,12621.0,6434.25,5,United States,17704.7843,0.24162960290908486,0.7128581622991024,0.36341871727858327,3,1.8,3,4
19 May,VIIRS Weekly Thermal Anomalies,America,United States,3333.0,13669.0,6306.33,5,United States,17704.7843,0.18825419974193078,0.7720512020019358,0.35619355159271837,3,1.8,2,3
26 May,VIIRS Weekly Thermal Anomalies,America,United States,3407.0,13122.0,6756.17,5,United States,17704.7843,0.19243386094232168,0.7411555982639111,0.381601373138446,3,1.8,2,4
02 Jun,VIIRS Weekly Thermal Anomalies,America,United States,4600.0,13143.0,6983.0,6,United States,17704.7843,0.25981677732159664,0.7423417183342923,0.39441316435580637,3,1.8,3,4
09 Jun,VIIRS Weekly Thermal Anomalies,America,United States,5171.0,21010.0,8536.75,6,United States,17704.7843,0.2920679468543427,1.1866848894623359,0.482171929086987,3,2.0,3,3
16 Jun,VIIRS Weekly Thermal Anomalies,America,United States,5353.0,18796.0,9037.58,6,United States,17704.7843,0.30234765413097975,1.0616339448992893,0.5104597631274164,3,2.0,3,3
23 Jun,VIIRS Weekly Thermal Anomalies,America,United States,4775.0,36354.0,11709.92,6,United States,17704.7843,0.26970111124144,2.053343287554201,0.6613986254551545,4,2.3,4,4
30 Jun,VIIRS Weekly Thermal Anomalies,America,United States,4596.0,30220.0,14044.92,6,United States,17704.7843,0.2595908496891431,1.706883263186663,0.7932838808999215,4,2.3,3,3
07 Jul,VIIRS Weekly Thermal Anomalies,America,United States,4196.0,24266.0,12590.42,7,United States,17704.7843,0.23699808644378684,1.3705899822795355,0.7111309455489949,4,2.3,3,3
14 Jul,VIIRS Weekly Thermal Anomalies,America,United States,4100.0,28250.0,13392.0,7,United States,17704.7843,0.23157582326490134,1.5956139042032838,0.7564057134545266,3,1.8,4,3
21 Jul,VIIRS Weekly Thermal Anomalies,America,United States,5657.0,27442.0,12484.58,7,United States,17704.7843,0.3195181541974505,1.549976522447664,0.7051529003942737,3,2.3,3,3
28 Jul,VIIRS Weekly Thermal Anomalies,America,United States,6255.0,27342.0,12829.17,7,United States,17704.7843,0.353294335249258,1.544328331636325,0.7246160011110669,4,2.0,3,3
04 Aug,VIIRS Weekly Thermal Anomalies,America,United States,7219.0,36307.0,16374.0,8,United States,17704.7843,0.40774289467056657,2.0506886378728715,0.9248347634486572,4,2.3,4,3
11 Aug,VIIRS Weekly Thermal Anomalies,America,United States,6072.0,31043.0,16691.17,8,United States,17704.7843,0.3429581460645076,1.7533678735639835,0.9427491302449812,4,2.2,3,3
18 Aug,VIIRS Weekly Thermal Anomalies,America,United States,7168.0,45854.0,21262.33,8,United States,17704.7843,0.40486231735678363,2.5899214146314113,1.200936969336588,4,2.2,4,3
25 Aug,VIIRS Weekly Thermal Anomalies,America,United States,5163.0,65177.0,25027.17,8,United States,17704.7843,0.2916160915894355,3.6813213251064574,1.413582316278205,4,2.2,4,3
01 Sep,VIIRS Weekly Thermal Anomalies,America,United States,7202.0,50552.0,20974.67,9,United States,17704.7843,0.4067827022326389,2.85527341894812,1.1846893836486898,4,2.2,4,3
08 Sep,VIIRS Weekly Thermal Anomalies,America,United States,3803.0,72109.0,24949.08,9,United States,17704.7843,0.21480069655522435,4.072853912148481,1.4091716440736306,4,2.2,4,3
15 Sep,VIIRS Weekly Thermal Anomalies,America,United States,5626.0,103295.0,21942.92,9,United States,17704.7843,0.31776721504593536,5.834298698572679,1.2393779911794802,4,2.2,4,3
22 Sep,VIIRS Weekly Thermal Anomalies,America,United States,6358.0,37321.0,13384.0,9,United States,17704.7843,0.35911197178493726,2.1079612926998497,0.7559538581896195,4,2.2,4,3
29 Sep,VIIRS Weekly Thermal Anomalies,America,United States,3759.0,27998.0,10463.17,9,United States,17704.7843,0.21231549259823515,1.5813804633587092,0.5909798065147849,3,1.8,3,3
06 Oct,VIIRS Weekly Thermal Anomalies,America,United States,3421.0,31863.0,10158.75,10,United States,17704.7843,0.19322460765590915,1.7996830382169637,0.5737855840469065,3,1.7,3,3
13 Oct,VIIRS Weekly Thermal Anomalies,America,United States,3199.0,16298.0,9052.83,10,United States,17704.7843,0.18068562405473645,0.9205421384320396,0.5113211122261456,3,1.8,3,3
20 Oct,VIIRS Weekly Thermal Anomalies,America,United States,4631.0,16231.0,9528.58,10,United States,17704.7843,0.2615677164731117,0.9167578505884424,0.5381923800110912,3,1.8,3,3
27 Oct,VIIRS Weekly Thermal Anomalies,America,United States,2767.0,14330.0,8371.83,10,United States,17704.7843,0.1562854397497517,0.8093857432648869,0.4728569328009266,3,1.8,2,3
03 Nov,VIIRS Weekly Thermal Anomalies,America,United States,2439.0,11094.0,6999.25,11,United States,17704.7843,0.1377593738885596,0.626610288609955,0.395330995362649,3,1.8,2,3
10 Nov,VIIRS Weekly Thermal Anomalies,America,United States,657.0,8603.0,5970.0,11,United States,17704.7843,0.037108613630497604,0.4859138554994991,0.3371969914369417,3,1.7,2,2
17 Nov,VIIRS Weekly Thermal Anomalies,America,United States,3436.0,10113.0,6154.27,11,United States,17704.7843,0.19407183627761002,0.5712015367507188,0.3476049126449962,3,1.8,3,3
24 Nov,VIIRS Weekly Thermal Anomalies,America,United States,2981.0,9539.0,5594.27,11,United States,17704.7843,0.1683725680860173,0.5387809214936327,0.3159750441014975,3,1.7,2,3
01 Dec,VIIRS Weekly Thermal Anomalies,America,United States,2676.0,9274.0,4511.91,12,United States,17704.7843,0.15114558611143317,0.5238132158435842,0.25484128603588807,3,1.7,3,4
08 Dec,VIIRS Weekly Thermal Anomalies,America,United States,1874.0,9573.0,4729.64,12,United States,17704.7843,0.10584709580449393,0.540701306369488,0.2671390918894166,3,1.7,3,2
